MESS_DATUM,T_aussen_C,Heizlast_kW
2019081521,15.4,251.61965499999997
2019081522,15.1,268.02963250000005
2019081523,15.0,273.499625
2019081600,14.5,300.84958750000004
2019081601,14.0,328.19955
2019081602,14.5,300.84958750000004
2019081603,14.0,328.19955
2019081604,15.0,251.259625
2019081605,15.0,0.0
2019081606,15.0,0.0
2019081607,15.9,0.0
2019081608,18.1,0.0
2019081609,18.7,0.0
2019081610,19.8,0.0
2019081611,20.8,0.0
2019081612,22.3,0.0
2019081613,23.0,0.0
2019081614,22.7,0.0
2019081615,23.2,0.0
2019081616,22.6,0.0
2019081617,23.1,0.0
2019081618,21.2,0.0
2019081619,20.0,0.0
2019081620,18.8,65.63990999999996
2019081621,17.8,120.33983499999997
2019081622,18.2,98.45986500000004
2019081623,18.1,103.92985749999991
2019081700,17.3,147.68979749999997
2019081701,17.0,164.099775
2019081702,17.0,164.099775
2019081703,16.7,180.50975250000002
2019081704,17.5,136.7498125
2019081705,17.8,0.0
2019081706,18.3,0.0
2019081707,19.0,0.0
2019081708,20.5,0.0
2019081709,20.0,0.0
2019081710,20.5,0.0
2019081711,20.6,0.0
2019081712,21.1,0.0
2019081713,21.5,0.0
2019081714,21.4,0.0
2019081715,20.7,0.0
2019081716,19.4,0.0
2019081717,19.1,0.0
2019081718,18.6,9.939894999999916
2019081719,17.7,103.56982750000005
2019081720,17.2,153.15979000000004
2019081721,17.5,136.7498125
2019081722,17.3,147.68979749999997
2019081723,17.2,153.15979000000004
2019081800,17.2,153.15979000000004
2019081801,17.1,158.62978249999995
2019081802,17.2,153.15979000000004
2019081803,16.8,175.03975999999994
2019081804,14.3,311.78957249999996
2019081805,14.1,211.6095575
2019081806,14.2,28.37956500000006
2019081807,14.7,0.0
2019081808,16.2,0.0
2019081809,18.9,0.0
2019081810,20.0,0.0
2019081811,22.0,0.0
2019081812,19.8,0.0
2019081813,19.8,0.0
2019081814,20.1,0.0
2019081815,19.2,0.0
2019081816,19.0,0.0
2019081817,19.2,0.0
2019081818,19.6,0.0
2019081819,17.9,92.62984250000008
2019081820,16.2,207.85971500000002
2019081821,15.4,251.61965499999997
2019081822,16.2,207.85971500000002
2019081823,16.4,196.91973000000007
2019081900,16.0,218.7997
2019081901,15.1,268.02963250000005
2019081902,14.1,322.7295575
2019081903,12.0,437.5994
2019081904,12.5,410.2494375
2019081905,11.4,3.7793549999999816
2019081906,13.6,0.0
2019081907,15.9,0.0
2019081908,17.9,0.0
2019081909,19.0,0.0
2019081910,19.1,0.0
2019081911,21.0,0.0
2019081912,21.5,0.0
2019081913,22.7,0.0
2019081914,22.3,0.0
2019081915,22.6,0.0
2019081916,22.4,0.0
2019081917,22.2,0.0
2019081918,21.1,0.0
2019081919,18.8,43.39990999999996
2019081920,16.4,196.91973000000007
2019081921,14.2,317.25956500000007
2019081922,14.6,295.37959500000005
2019081923,14.2,317.25956500000007
2019082000,15.1,268.02963250000005
2019082001,13.0,382.899475
2019082002,12.7,399.3094525000001
2019082003,11.6,459.47937
2019082004,10.9,497.7693175
2019082005,10.7,86.46930250000005
2019082006,12.3,0.0
2019082007,14.4,0.0
2019082008,15.9,0.0
2019082009,17.2,0.0
2019082010,18.0,0.0
2019082011,19.2,0.0
2019082012,19.5,0.0
2019082013,20.9,0.0
2019082014,21.0,0.0
2019082015,22.0,0.0
2019082016,21.6,0.0
2019082017,21.4,0.0
2019082018,20.6,0.0
2019082019,18.7,71.10990250000005
2019082020,16.4,196.91973000000007
2019082021,14.1,322.7295575
2019082022,12.2,426.659415
2019082023,12.0,437.5994
2019082100,11.0,492.299325
2019082101,11.3,475.88934749999993
2019082102,10.4,525.11928
2019082103,9.6,568.8792199999999
2019082104,9.6,568.8792199999999
2019082105,9.7,163.40922750000004
2019082106,10.6,0.0
2019082107,14.4,0.0
2019082108,15.9,0.0
2019082109,18.5,0.0
2019082110,19.6,0.0
2019082111,19.9,0.0
2019082112,22.4,0.0
2019082113,22.1,0.0
2019082114,22.9,0.0
2019082115,22.6,0.0
2019082116,22.5,0.0
2019082117,21.9,0.0
2019082118,20.7,0.0
2019082119,17.5,114.5098125
2019082120,16.4,196.91973000000007
2019082121,15.9,224.26969249999996
2019082122,14.8,284.43960999999996
2019082123,11.6,459.47937
2019082200,11.4,470.419355
2019082201,14.1,322.7295575
2019082202,13.6,350.07952
2019082203,11.0,492.299325
2019082204,9.3,585.2891974999999
2019082205,8.3,262.2291225000001
2019082206,11.2,0.0
2019082207,15.9,0.0
2019082208,18.5,0.0
2019082209,21.1,0.0
2019082210,23.0,0.0
2019082211,24.2,0.0
2019082212,25.1,0.0
2019082213,25.6,0.0
2019082214,26.0,0.0
2019082215,25.7,0.0
2019082216,26.3,0.0
2019082217,25.6,0.0
2019082218,24.3,0.0
2019082219,19.7,16.409977500000036
2019082220,18.1,103.92985749999991
2019082221,15.8,229.73968499999998
2019082222,14.9,278.96961749999997
2019082223,12.5,410.2494375
2019082300,12.8,393.83946
2019082301,11.7,454.0093775000001
2019082302,11.6,459.47937
2019082303,10.3,530.5892725
2019082304,9.9,552.4692425
2019082305,9.6,213.35921999999997
2019082306,11.1,0.0
2019082307,15.7,0.0
2019082308,17.9,0.0
2019082309,21.2,0.0
2019082310,23.2,0.0
2019082311,25.7,0.0
2019082312,26.9,0.0
2019082313,27.1,0.0
2019082314,27.8,0.0
2019082315,28.2,0.0
2019082316,28.3,0.0
2019082317,28.0,0.0
2019082318,25.1,0.0
2019082319,22.3,0.0
2019082320,20.5,0.0
2019082321,18.0,109.39985
2019082322,17.3,147.68979749999997
2019082323,16.4,196.91973000000007
2019082400,15.6,240.67967000000004
2019082401,13.9,333.6695425
2019082402,12.8,393.83946
2019082403,13.9,333.6695425
2019082404,11.5,464.9493625
2019082405,13.0,27.379474999999978
2019082406,12.6,0.0
2019082407,17.0,0.0
2019082408,20.7,0.0
2019082409,23.6,0.0
2019082410,26.0,0.0
2019082411,27.1,0.0
2019082412,28.1,0.0
2019082413,29.3,0.0
2019082414,29.8,0.0
2019082415,29.8,0.0
2019082416,30.1,0.0
2019082417,29.7,0.0
2019082418,27.3,0.0
2019082419,24.7,0.0
2019082420,21.8,0.0
2019082421,20.1,0.0
2019082422,18.7,71.10990250000005
2019082423,17.4,142.2198050000001
2019082500,16.7,180.50975250000002
2019082501,15.6,240.67967000000004
2019082502,16.2,207.85971500000002
2019082503,14.9,278.96961749999997
2019082504,14.1,322.7295575
2019082505,13.8,28.019534999999916
2019082506,15.5,0.0
2019082507,19.8,0.0
2019082508,21.8,0.0
2019082509,24.1,0.0
2019082510,26.0,0.0
2019082511,27.9,0.0
2019082512,28.9,0.0
2019082513,29.8,0.0
2019082514,30.6,0.0
2019082515,31.2,0.0
2019082516,31.0,0.0
2019082517,29.4,0.0
2019082518,27.6,0.0
2019082519,24.3,0.0
2019082520,22.6,0.0
2019082521,21.4,0.0
2019082522,20.8,0.0
2019082523,20.0,0.0
2019082600,18.8,65.63990999999996
2019082601,18.3,92.98987249999996
2019082602,17.9,114.86984250000009
2019082603,17.0,164.099775
2019082604,16.6,185.97974499999992
2019082605,16.6,0.0
2019082606,17.3,0.0
2019082607,20.7,0.0
2019082608,22.8,0.0
2019082609,24.9,0.0
2019082610,27.2,0.0
2019082611,29.3,0.0
2019082612,30.5,0.0
2019082613,31.0,0.0
2019082614,32.8,0.0
2019082615,32.3,0.0
2019082616,31.3,0.0
2019082617,29.1,0.0
2019082618,27.6,0.0
2019082619,24.4,0.0
2019082620,22.4,0.0
2019082621,21.5,0.0
2019082622,21.4,0.0
2019082623,19.7,16.409977500000036
2019082700,20.8,0.0
2019082701,18.1,103.92985749999991
2019082702,17.8,120.33983499999997
2019082703,17.2,153.15979000000004
2019082704,15.9,224.26969249999996
2019082705,16.4,0.0
2019082706,17.4,0.0
2019082707,21.1,0.0
2019082708,24.3,0.0
2019082709,26.8,0.0
2019082710,28.9,0.0
2019082711,31.1,0.0
2019082712,31.6,0.0
2019082713,30.0,0.0
2019082714,31.7,0.0
2019082715,32.6,0.0
2019082716,29.8,0.0
2019082717,28.6,0.0
2019082718,23.6,0.0
2019082719,22.3,0.0
2019082720,24.3,0.0
2019082721,18.8,65.63990999999996
2019082722,20.6,0.0
2019082723,18.2,98.45986500000004
2019082800,20.7,0.0
2019082801,21.0,0.0
2019082802,19.3,38.28994749999996
2019082803,19.9,5.469992500000077
2019082804,19.2,43.759940000000036
2019082805,19.4,0.0
2019082806,19.5,0.0
2019082807,20.9,0.0
2019082808,23.8,0.0
2019082809,25.7,0.0
2019082810,26.5,0.0
2019082811,27.4,0.0
2019082812,29.2,0.0
2019082813,29.8,0.0
2019082814,30.4,0.0
2019082815,30.0,0.0
2019082816,29.7,0.0
2019082817,27.0,0.0
2019082818,22.1,0.0
2019082819,21.5,0.0
2019082820,20.2,0.0
2019082821,21.0,0.0
2019082822,20.5,0.0
2019082823,19.7,16.409977500000036
2019082900,18.9,60.169917500000075
2019082901,18.9,60.169917500000075
2019082902,17.9,114.86984250000009
2019082903,18.0,109.39985
2019082904,19.5,27.3499625
2019082905,18.7,48.86990250000004
2019082906,18.8,0.0
2019082907,20.4,0.0
2019082908,20.8,0.0
2019082909,22.7,0.0
2019082910,23.4,0.0
2019082911,23.4,0.0
2019082912,24.4,0.0
2019082913,25.5,0.0
2019082914,25.4,0.0
2019082915,24.2,0.0
2019082916,24.0,0.0
2019082917,23.6,0.0
2019082918,22.8,0.0
2019082919,21.5,0.0
2019082920,21.3,0.0
2019082921,20.6,0.0
2019082922,20.3,0.0
2019082923,18.7,71.10990250000005
2019083000,17.5,136.7498125
2019083001,16.5,191.4497375
2019083002,16.4,196.91973000000007
2019083003,16.0,218.7997
2019083004,16.7,180.50975250000002
2019083005,16.6,30.459744999999938
2019083006,16.6,0.0
2019083007,17.7,0.0
2019083008,19.0,0.0
2019083009,20.9,0.0
2019083010,22.7,0.0
2019083011,23.5,0.0
2019083012,24.6,0.0
2019083013,25.3,0.0
2019083014,25.5,0.0
2019083015,25.8,0.0
2019083016,26.5,0.0
2019083017,26.1,0.0
2019083018,22.9,0.0
2019083019,20.1,0.0
2019083020,19.6,21.879969999999926
2019083021,15.3,257.08964749999996
2019083022,16.4,196.91973000000007
2019083023,15.4,251.61965499999997
2019083100,12.6,404.779445
2019083101,13.2,371.9594900000001
2019083102,13.7,344.60952750000007
2019083103,13.7,344.60952750000007
2019083104,12.5,410.2494375
2019083105,14.9,78.9696175
2019083106,15.2,0.0
2019083107,19.4,0.0
2019083108,22.4,0.0
2019083109,25.8,0.0
2019083110,28.7,0.0
2019083111,30.1,0.0
2019083112,30.8,0.0
2019083113,31.6,0.0
2019083114,30.7,0.0
2019083115,32.9,0.0
2019083116,32.2,0.0
2019083117,31.6,0.0
2019083118,29.0,0.0
2019083119,28.0,0.0
2019083120,23.4,0.0
2019083121,21.3,0.0
2019083122,22.0,0.0
2019083123,21.0,0.0
2019090100,19.3,38.28994749999996
2019090101,18.2,98.45986500000004
2019090102,17.9,114.86984250000009
2019090103,17.6,131.27981999999992
2019090104,17.3,147.68979749999997
2019090105,17.0,30.739774999999966
2019090106,17.2,0.0
2019090107,17.5,0.0
2019090108,17.5,0.0
2019090109,16.6,0.0
2019090110,16.5,0.0
2019090111,18.4,0.0
2019090112,19.4,0.0
2019090113,18.7,0.0
2019090114,19.6,0.0
2019090115,19.5,0.0
2019090116,20.0,0.0
2019090117,19.5,0.0
2019090118,18.3,0.0
2019090119,14.7,289.90960250000006
2019090120,13.9,333.6695425
2019090121,12.7,399.3094525000001
2019090122,12.7,399.3094525000001
2019090123,13.0,382.899475
2019090200,11.9,443.0693925
2019090201,10.7,508.70930250000004
2019090202,10.0,546.99925
2019090203,9.6,568.8792199999999
2019090204,9.3,585.2891974999999
2019090205,8.1,450.92910750000004
2019090206,8.9,0.0
2019090207,12.2,0.0
2019090208,14.3,0.0
2019090209,16.7,0.0
2019090210,17.1,0.0
2019090211,18.3,0.0
2019090212,19.4,0.0
2019090213,20.5,0.0
2019090214,20.8,0.0
2019090215,21.1,0.0
2019090216,20.1,0.0
2019090217,19.6,0.0
2019090218,18.8,0.0
2019090219,14.8,284.43960999999996
2019090220,13.0,382.899475
2019090221,11.1,486.8293325
2019090222,12.4,415.71943
2019090223,12.1,432.12940749999996
2019090300,9.7,563.4092275
2019090301,9.4,579.819205
2019090302,8.4,634.51913
2019090303,8.4,634.51913
2019090304,9.4,579.819205
2019090305,9.4,490.93920499999996
2019090306,10.8,103.23930999999995
2019090307,13.2,0.0
2019090308,16.3,0.0
2019090309,18.9,0.0
2019090310,19.0,0.0
2019090311,19.1,0.0
2019090312,19.2,0.0
2019090313,19.0,0.0
2019090314,19.3,0.0
2019090315,19.5,0.0
2019090316,19.2,0.0
2019090317,18.7,0.0
2019090318,18.3,4.109872499999969
2019090319,16.9,169.56976750000007
2019090320,17.0,164.099775
2019090321,15.9,224.26969249999996
2019090322,15.8,229.73968499999998
2019090323,15.7,235.20967750000005
2019090400,15.5,246.1496625
2019090401,15.0,273.499625
2019090402,15.0,273.499625
2019090403,14.8,284.43960999999996
2019090404,14.6,295.37959500000005
2019090405,13.3,277.6094974999999
2019090406,14.2,0.0
2019090407,15.5,0.0
2019090408,17.4,0.0
2019090409,18.5,0.0
2019090410,20.4,0.0
2019090411,20.8,0.0
2019090412,22.7,0.0
2019090413,24.2,0.0
2019090414,25.1,0.0
2019090415,24.3,0.0
2019090416,23.0,0.0
2019090417,19.6,0.0
2019090418,16.6,141.49974499999993
2019090419,16.3,202.38972249999998
2019090420,16.0,218.7997
2019090421,15.0,273.499625
2019090422,15.2,262.55964
2019090423,14.0,328.19955
2019090500,13.0,382.899475
2019090501,12.3,421.1894224999999
2019090502,12.4,415.71943
2019090503,11.8,448.5393849999999
2019090504,11.1,486.8293325
2019090505,9.5,463.2292125
2019090506,10.5,0.0
2019090507,13.4,0.0
2019090508,14.9,0.0
2019090509,16.2,0.0
2019090510,16.0,0.0
2019090511,17.4,0.0
2019090512,16.4,0.0
2019090513,14.9,0.0
2019090514,17.2,0.0
2019090515,16.1,0.0
2019090516,16.0,0.0
2019090517,15.5,0.0
2019090518,15.0,162.379625
2019090519,13.7,344.60952750000007
2019090520,11.7,454.0093775000001
2019090521,10.9,497.7693175
2019090522,9.1,596.2291825
2019090523,9.0,601.6991750000001
2019090600,8.1,650.9291075
2019090601,7.2,700.15904
2019090602,6.1,760.3289575
2019090603,7.1,705.6290325
2019090604,6.5,738.4489875
2019090605,6.4,610.55898
2019090606,7.1,0.0
2019090607,9.9,0.0
2019090608,12.3,0.0
2019090609,14.4,0.0
2019090610,15.3,0.0
2019090611,17.3,0.0
2019090612,17.5,0.0
2019090613,18.9,0.0
2019090614,19.4,0.0
2019090615,20.1,0.0
2019090616,21.0,0.0
2019090617,19.7,0.0
2019090618,16.6,141.49974499999993
2019090619,15.1,268.02963250000005
2019090620,15.1,268.02963250000005
2019090621,14.7,289.90960250000006
2019090622,14.1,322.7295575
2019090623,14.0,328.19955
2019090700,13.4,361.019505
2019090701,12.6,404.779445
2019090702,12.6,404.779445
2019090703,12.9,388.36946750000004
2019090704,11.6,459.47937
2019090705,11.3,453.6493474999999
2019090706,11.4,359.299355
2019090707,11.8,0.0
2019090708,12.3,0.0
2019090709,13.2,0.0
2019090710,14.7,0.0
2019090711,16.8,0.0
2019090712,16.4,0.0
2019090713,16.8,0.0
2019090714,17.4,0.0
2019090715,11.9,0.0
2019090716,13.3,0.0
2019090717,13.8,0.0
2019090718,13.3,233.1294974999999
2019090719,12.5,410.2494375
2019090720,12.0,437.5994
2019090721,10.8,503.23930999999993
2019090722,10.4,525.11928
2019090723,10.4,525.11928
2019090800,9.7,563.4092275
2019090801,9.6,568.8792199999999
2019090802,9.7,563.4092275
2019090803,10.6,514.179295
2019090804,10.7,508.70930250000004
2019090805,11.0,470.059325
2019090806,11.4,203.77935499999998
2019090807,12.0,0.0
2019090808,12.8,0.0
2019090809,12.8,0.0
2019090810,13.5,0.0
2019090811,14.7,0.0
2019090812,16.3,0.0
2019090813,16.0,0.0
2019090814,13.6,0.0
2019090815,12.5,0.0
2019090816,12.9,277.24946750000004
2019090817,12.8,282.71945999999997
2019090818,12.2,382.17941500000006
2019090819,12.0,437.5994
2019090820,11.9,443.0693925
2019090821,11.1,486.8293325
2019090822,11.3,475.88934749999993
2019090823,11.5,464.9493625
2019090900,11.4,470.419355
2019090901,11.4,470.419355
2019090902,11.3,475.88934749999993
2019090903,11.1,486.8293325
2019090904,11.0,492.299325
2019090905,11.0,447.819325
2019090906,10.8,169.87930999999995
2019090907,11.2,0.0
2019090908,11.9,0.0
2019090909,12.8,0.0
2019090910,13.6,0.0
2019090911,15.2,0.0
2019090912,15.6,0.0
2019090913,15.9,0.0
2019090914,16.4,0.0
2019090915,16.0,0.0
2019090916,15.8,0.0
2019090917,15.4,0.0
2019090918,13.8,250.25953499999991
2019090919,12.5,410.2494375
2019090920,12.0,437.5994
2019090921,11.9,443.0693925
2019090922,11.0,492.299325
2019090923,10.3,530.5892725
2019091000,9.8,557.9392349999999
2019091001,9.9,552.4692425
2019091002,8.4,634.51913
2019091003,7.4,689.2190549999999
2019091004,7.1,705.6290325
2019091005,7.5,617.1090625
2019091006,7.5,39.2690625
2019091007,9.4,0.0
2019091008,11.9,0.0
2019091009,14.3,0.0
2019091010,16.2,0.0
2019091011,17.4,0.0
2019091012,18.5,0.0
2019091013,18.0,0.0
2019091014,19.8,0.0
2019091015,19.9,0.0
2019091016,19.8,0.0
2019091017,18.6,0.0
2019091018,15.1,201.38963250000006
2019091019,13.0,382.899475
2019091020,11.3,475.88934749999993
2019091021,10.0,546.99925
2019091022,9.0,601.6991750000001
2019091023,8.5,629.0491374999999
2019091100,8.0,656.3991
2019091101,7.2,700.15904
2019091102,6.7,727.5090025
2019091103,8.6,623.579145
2019091104,9.5,574.3492125
2019091105,10.1,497.04925750000007
2019091106,10.0,169.23925
2019091107,10.7,0.0
2019091108,12.5,0.0
2019091109,15.2,0.0
2019091110,18.6,0.0
2019091111,20.2,0.0
2019091112,21.2,0.0
2019091113,19.7,0.0
2019091114,17.5,0.0
2019091115,16.1,0.0
2019091116,15.3,0.0
2019091117,16.2,30.099715000000025
2019091118,16.5,169.2097375
2019091119,14.8,284.43960999999996
2019091120,14.9,278.96961749999997
2019091121,15.1,268.02963250000005
2019091122,15.3,257.08964749999996
2019091123,15.8,229.73968499999998
2019091200,16.3,202.38972249999998
2019091201,16.6,185.97974499999992
2019091202,15.9,224.26969249999996
2019091203,16.1,213.32970749999993
2019091204,15.5,246.1496625
2019091205,15.8,207.49968499999997
2019091206,15.6,107.31967000000002
2019091207,16.2,0.0
2019091208,17.3,0.0
2019091209,18.5,0.0
2019091210,20.0,0.0
2019091211,20.1,0.0
2019091212,20.4,0.0
2019091213,22.1,0.0
2019091214,22.7,0.0
2019091215,23.3,0.0
2019091216,23.5,0.0
2019091217,22.5,0.0
2019091218,19.7,0.0
2019091219,20.5,0.0
2019091220,18.6,76.57989499999992
2019091221,17.2,153.15979000000004
2019091222,16.3,202.38972249999998
2019091223,17.1,158.62978249999995
2019091300,16.8,175.03975999999994
2019091301,17.5,136.7498125
2019091302,18.0,109.39985
2019091303,18.3,92.98987249999996
2019091304,17.4,142.2198050000001
2019091305,17.2,153.15979000000004
2019091306,17.2,108.67979000000004
2019091307,17.8,0.0
2019091308,17.8,0.0
2019091309,17.9,0.0
2019091310,18.4,0.0
2019091311,18.8,0.0
2019091312,19.2,0.0
2019091313,19.7,0.0
2019091314,20.6,0.0
2019091315,20.1,0.0
2019091316,21.0,0.0
2019091317,20.0,0.0
2019091318,17.6,86.79981999999993
2019091319,15.6,240.67967000000004
2019091320,16.2,207.85971500000002
2019091321,14.4,306.31958000000003
2019091322,15.1,268.02963250000005
2019091323,14.9,278.96961749999997
2019091400,14.1,322.7295575
2019091401,12.0,437.5994
2019091402,10.8,503.23930999999993
2019091403,9.8,557.9392349999999
2019091404,9.8,557.9392349999999
2019091405,9.0,535.0591750000001
2019091406,8.0,0.0
2019091407,11.4,0.0
2019091408,14.6,0.0
2019091409,16.8,0.0
2019091410,18.5,0.0
2019091411,20.5,0.0
2019091412,20.9,0.0
2019091413,21.8,0.0
2019091414,21.8,0.0
2019091415,22.2,0.0
2019091416,22.2,0.0
2019091417,21.7,0.0
2019091418,17.2,108.67979000000004
2019091419,14.7,289.90960250000006
2019091420,12.7,399.3094525000001
2019091421,11.8,448.5393849999999
2019091422,8.6,623.579145
2019091423,10.0,546.99925
2019091500,9.6,568.8792199999999
2019091501,8.6,623.579145
2019091502,8.5,629.0491374999999
2019091503,7.6,678.27907
2019091504,7.8,667.339085
2019091505,6.3,704.9089725
2019091506,7.4,0.0
2019091507,11.8,0.0
2019091508,14.8,0.0
2019091509,17.7,0.0
2019091510,20.1,0.0
2019091511,20.8,0.0
2019091512,22.8,0.0
2019091513,23.5,0.0
2019091514,24.9,0.0
2019091515,24.6,0.0
2019091516,24.3,0.0
2019091517,23.1,0.0
2019091518,19.9,0.0
2019091519,17.6,131.27981999999992
2019091520,16.7,180.50975250000002
2019091521,15.3,257.08964749999996
2019091522,13.7,344.60952750000007
2019091523,13.3,366.4894974999999
2019091600,12.7,399.3094525000001
2019091601,13.4,361.019505
2019091602,12.3,421.1894224999999
2019091603,11.8,448.5393849999999
2019091604,10.6,514.179295
2019091605,12.7,399.3094525000001
2019091606,12.6,271.41944499999994
2019091607,13.6,0.0
2019091608,14.9,0.0
2019091609,15.8,0.0
2019091610,16.7,0.0
2019091611,17.9,0.0
2019091612,19.4,0.0
2019091613,20.2,0.0
2019091614,20.1,0.0
2019091615,18.6,0.0
2019091616,15.7,0.0
2019091617,15.5,157.2696625
2019091618,14.8,262.19961
2019091619,14.5,300.84958750000004
2019091620,14.1,322.7295575
2019091621,12.7,399.3094525000001
2019091622,13.4,361.019505
2019091623,13.2,371.9594900000001
2019091700,13.2,371.9594900000001
2019091701,13.3,366.4894974999999
2019091702,13.3,366.4894974999999
2019091703,13.5,355.5495125
2019091704,12.6,404.779445
2019091705,12.2,404.419415
2019091706,12.0,148.71940000000004
2019091707,12.9,0.0
2019091708,14.1,0.0
2019091709,14.6,0.0
2019091710,14.8,0.0
2019091711,16.2,0.0
2019091712,16.7,0.0
2019091713,17.1,0.0
2019091714,17.8,0.0
2019091715,17.8,0.0
2019091716,17.2,0.0
2019091717,16.7,0.0
2019091718,14.9,234.48961749999998
2019091719,12.4,415.71943
2019091720,10.8,503.23930999999993
2019091721,9.9,552.4692425
2019091722,9.3,585.2891974999999
2019091723,7.6,678.27907
2019091800,6.7,727.5090025
2019091801,6.3,749.3889725
2019091802,5.9,771.2689425
2019091803,4.8,831.43886
2019091804,3.9,880.6687925000001
2019091805,3.6,874.83877
2019091806,4.9,514.8488675
2019091807,8.0,0.0
2019091808,9.9,0.0
2019091809,12.6,0.0
2019091810,13.4,0.0
2019091811,14.1,0.0
2019091812,15.5,0.0
2019091813,17.3,0.0
2019091814,17.5,0.0
2019091815,17.7,0.0
2019091816,16.8,0.0
2019091817,15.4,0.0
2019091818,13.4,338.77950500000003
2019091819,12.5,410.2494375
2019091820,10.3,530.5892725
2019091821,8.6,623.579145
2019091822,8.1,650.9291075
2019091823,6.7,727.5090025
2019091900,6.0,765.79895
2019091901,6.4,743.91898
2019091902,4.9,825.9688675
2019091903,4.6,842.378845
2019091904,3.8,886.138785
2019091905,3.2,896.71874
2019091906,3.2,385.59873999999996
2019091907,6.4,0.0
2019091908,9.4,0.0
2019091909,12.2,0.0
2019091910,13.0,0.0
2019091911,15.4,0.0
2019091912,15.8,0.0
2019091913,16.8,0.0
2019091914,17.1,0.0
2019091915,17.0,0.0
2019091916,16.5,0.0
2019091917,16.1,0.0
2019091918,12.6,382.539445
2019091919,10.3,530.5892725
2019091920,9.2,590.7591900000001
2019091921,7.9,661.8690925000001
2019091922,4.5,847.8488375000001
2019091923,5.4,798.618905
2019092000,5.0,820.498875
2019092001,4.6,842.378845
2019092002,4.0,875.1988
2019092003,3.5,902.5487625
