MESS_DATUM,T_aussen_C,COP
2019101310,18.3,9.226047904191622
2019101311,20.2,10.0
2019101312,23.0,10.0
2019101313,24.3,10.0
2019101314,24.5,10.0
2019101315,24.1,10.0
2019101316,23.5,10.0
2019101317,21.9,10.0
2019101318,21.3,10.0
2019101319,21.3,10.0
2019101320,21.3,10.0
2019101321,20.6,10.0
2019101322,20.9,10.0
2019101323,19.6,10.0
2019101400,18.4,9.281626506024082
2019101401,16.5,8.328378378378378
2019101402,16.3,8.239304812834229
2019101403,15.1,7.742462311557797
2019101404,14.2,7.407451923076919
2019101405,14.3,7.443236714975849
2019101406,14.0,7.336904761904761
2019101407,14.4,7.479368932038827
2019101408,16.8,8.465659340659345
2019101409,18.5,9.337878787878788
2019101410,19.3,9.81369426751593
2019101411,20.2,10.0
2019101412,22.2,10.0
2019101413,22.2,10.0
2019101414,23.4,10.0
2019101415,23.3,10.0
2019101416,22.2,10.0
2019101417,20.9,10.0
2019101418,20.6,10.0
2019101419,20.0,10.0
2019101420,19.5,9.94032258064516
2019101421,19.8,10.0
2019101422,19.7,10.0
2019101423,19.0,9.6296875
2019101500,18.2,9.171130952380945
2019101501,17.1,8.607541899441351
2019101502,16.8,8.465659340659345
2019101503,16.9,8.512430939226508
2019101504,15.4,7.860969387755092
2019101505,15.6,7.942010309278359
2019101506,15.1,7.742462311557797
2019101507,14.1,7.372009569377998
2019101508,15.9,8.06675392670156
2019101509,17.2,8.655898876404489
2019101510,17.8,8.957848837209308
2019101511,17.6,8.854885057471275
2019101512,18.1,9.116863905325456
2019101513,17.7,8.906069364161842
2019101514,17.4,8.75426136363635
2019101515,16.2,8.19547872340425
2019101516,15.5,7.901282051282051
2019101517,14.8,7.627475247524756
2019101518,14.1,7.372009569377998
2019101519,13.6,7.199766355140194
2019101520,13.6,7.199766355140194
2019101521,12.7,6.909192825112104
2019101522,12.6,6.878348214285721
2019101523,12.3,6.787444933920708
2019101600,11.9,6.669913419913413
2019101601,12.2,6.757675438596487
2019101602,12.0,6.69891304347826
2019101603,11.6,6.584401709401715
2019101604,11.8,6.641163793103451
2019101605,11.3,6.501054852320678
2019101606,11.2,6.473739495798315
2019101607,11.3,6.501054852320678
2019101608,11.8,6.641163793103451
2019101609,13.0,7.0034090909090905
2019101610,14.3,7.443236714975849
2019101611,14.9,7.66542288557213
2019101612,13.4,7.133101851851844
2019101613,13.7,7.2335680751173665
2019101614,13.6,7.199766355140194
2019101615,14.1,7.372009569377998
2019101616,13.5,7.166279069767441
2019101617,13.6,7.199766355140194
2019101618,13.4,7.133101851851844
2019101619,14.0,7.336904761904761
2019101620,13.9,7.302132701421793
2019101621,13.8,7.267688679245286
2019101622,13.2,7.0676605504587116
2019101623,13.0,7.0034090909090905
2019101700,13.1,7.035388127853888
2019101701,13.4,7.133101851851844
2019101702,13.6,7.199766355140194
2019101703,13.5,7.166279069767441
2019101704,13.5,7.166279069767441
2019101705,14.0,7.336904761904761
2019101706,14.2,7.407451923076919
2019101707,14.7,7.589901477832507
2019101708,15.8,8.024739583333337
2019101709,16.5,8.328378378378378
2019101710,17.6,8.854885057471275
2019101711,16.5,8.328378378378378
2019101712,14.7,7.589901477832507
2019101713,15.0,7.703749999999999
2019101714,16.1,8.15211640211641
2019101715,16.3,8.239304812834229
2019101716,14.4,7.479368932038827
2019101717,14.2,7.407451923076919
2019101718,14.1,7.372009569377998
2019101719,14.1,7.372009569377998
2019101720,13.8,7.267688679245286
2019101721,12.8,6.940315315315319
2019101722,13.8,7.267688679245286
2019101723,13.0,7.0034090909090905
2019101800,12.1,6.728165938864635
2019101801,12.3,6.787444933920708
2019101802,12.5,6.847777777777777
2019101803,12.7,6.909192825112104
2019101804,12.9,6.971719457013567
2019101805,14.0,7.336904761904761
2019101806,13.7,7.2335680751173665
2019101807,13.9,7.302132701421793
2019101808,14.8,7.627475247524756
2019101809,15.8,8.024739583333337
2019101810,16.0,8.109210526315788
2019101811,10.5,6.288775510204081
2019101812,12.3,6.787444933920708
2019101813,13.9,7.302132701421793
2019101814,14.7,7.589901477832507
2019101815,14.7,7.589901477832507
2019101816,14.4,7.479368932038827
2019101817,10.9,6.393153526970948
2019101818,11.3,6.501054852320678
2019101819,10.5,6.288775510204081
2019101820,9.9,6.138446215139436
2019101821,10.0,6.162999999999999
2019101822,10.6,6.314549180327874
2019101823,10.6,6.314549180327874
2019101900,10.3,6.237854251012148
2019101901,10.3,6.237854251012148
2019101902,10.4,6.2632113821138145
2019101903,10.8,6.366735537190086
2019101904,11.6,6.584401709401715
2019101905,11.5,6.556382978723404
2019101906,11.5,6.556382978723404
2019101907,11.8,6.641163793103451
2019101908,12.2,6.757675438596487
2019101909,13.5,7.166279069767441
2019101910,13.8,7.267688679245286
2019101911,14.6,7.552696078431381
2019101912,15.2,7.781565656565651
2019101913,14.2,7.407451923076919
2019101914,13.8,7.267688679245286
2019101915,13.4,7.133101851851844
2019101916,13.0,7.0034090909090905
2019101917,12.5,6.847777777777777
2019101918,12.7,6.909192825112104
2019101919,12.4,6.817477876106187
2019101920,12.7,6.909192825112104
2019101921,12.7,6.909192825112104
2019101922,12.2,6.757675438596487
2019101923,12.6,6.878348214285721
2019102000,11.9,6.669913419913413
2019102001,11.6,6.584401709401715
2019102002,11.4,6.528601694915247
2019102003,11.3,6.501054852320678
2019102004,11.4,6.528601694915247
2019102005,11.3,6.501054852320678
2019102006,11.2,6.473739495798315
2019102007,11.4,6.528601694915247
2019102008,11.8,6.641163793103451
2019102009,12.2,6.757675438596487
2019102010,12.5,6.847777777777777
2019102011,13.1,7.035388127853888
2019102012,13.4,7.133101851851844
2019102013,13.7,7.2335680751173665
2019102014,13.9,7.302132701421793
2019102015,13.6,7.199766355140194
2019102016,13.5,7.166279069767441
2019102017,13.3,7.100230414746547
2019102018,12.9,6.971719457013567
2019102019,12.4,6.817477876106187
2019102020,12.5,6.847777777777777
2019102021,12.5,6.847777777777777
2019102022,12.5,6.847777777777777
2019102023,12.4,6.817477876106187
2019102100,12.3,6.787444933920708
2019102101,13.0,7.0034090909090905
2019102102,11.7,6.612660944206005
2019102103,11.9,6.669913419913413
2019102104,12.6,6.878348214285721
2019102105,13.9,7.302132701421793
2019102106,14.3,7.443236714975849
2019102107,14.6,7.552696078431381
2019102108,15.0,7.703749999999999
2019102109,16.4,8.283602150537623
2019102110,17.4,8.75426136363635
2019102111,17.3,8.70480225988701
2019102112,16.7,8.419398907103819
2019102113,16.8,8.465659340659345
2019102114,15.2,7.781565656565651
2019102115,15.6,7.942010309278359
2019102116,13.9,7.302132701421793
2019102117,11.8,6.641163793103451
2019102118,12.0,6.69891304347826
2019102119,11.7,6.612660944206005
2019102120,11.7,6.612660944206005
2019102121,12.2,6.757675438596487
2019102122,11.1,6.446652719665278
2019102123,10.7,6.340534979423865
2019102200,9.8,6.114087301587304
2019102201,8.9,5.903256704980837
2019102202,9.2,5.971899224806198
2019102203,8.7,5.858365019011404
2019102204,9.0,5.925961538461538
2019102205,10.0,6.162999999999999
2019102206,9.3,5.99513618677043
2019102207,9.5,6.042156862745098
2019102208,9.7,6.089920948616598
2019102209,10.5,6.288775510204081
2019102210,11.2,6.473739495798315
2019102211,12.4,6.817477876106187
2019102212,14.0,7.336904761904761
2019102213,14.6,7.552696078431381
2019102214,14.7,7.589901477832507
2019102215,14.8,7.627475247524756
2019102216,13.3,7.100230414746547
2019102217,11.0,6.419791666666666
2019102218,11.0,6.419791666666666
2019102219,10.6,6.314549180327874
2019102220,10.8,6.366735537190086
2019102221,10.0,6.162999999999999
2019102222,10.0,6.162999999999999
2019102223,10.0,6.162999999999999
2019102300,9.0,5.925961538461538
2019102301,8.7,5.858365019011404
2019102302,8.8,5.880725190839697
2019102303,9.0,5.925961538461538
2019102304,9.1,5.948841698841703
2019102305,8.4,5.7922932330827015
2019102306,7.9,5.685424354243537
2019102307,8.5,5.814150943396226
2019102308,11.2,6.473739495798315
2019102309,13.1,7.035388127853888
2019102310,14.8,7.627475247524756
2019102311,15.3,7.821065989847719
2019102312,15.4,7.860969387755092
2019102313,15.9,8.06675392670156
2019102314,15.7,7.983160621761653
2019102315,14.3,7.443236714975849
2019102316,14.3,7.443236714975849
2019102317,13.7,7.2335680751173665
2019102318,13.1,7.035388127853888
2019102319,13.3,7.100230414746547
2019102320,13.8,7.267688679245286
2019102321,13.7,7.2335680751173665
2019102322,13.6,7.199766355140194
2019102323,12.7,6.909192825112104
2019102400,11.7,6.612660944206005
2019102401,12.5,6.847777777777777
2019102402,12.0,6.69891304347826
2019102403,12.3,6.787444933920708
2019102404,12.2,6.757675438596487
2019102405,12.0,6.69891304347826
2019102406,12.4,6.817477876106187
2019102407,12.6,6.878348214285721
2019102408,13.3,7.100230414746547
2019102409,14.3,7.443236714975849
2019102410,16.1,8.15211640211641
2019102411,17.6,8.854885057471275
2019102412,19.7,10.0
2019102413,19.1,9.690251572327057
2019102414,19.8,10.0
2019102415,19.5,9.94032258064516
2019102416,18.2,9.171130952380945
2019102417,16.2,8.19547872340425
2019102418,15.5,7.901282051282051
2019102419,13.9,7.302132701421793
2019102420,14.4,7.479368932038827
2019102421,13.9,7.302132701421793
2019102422,13.2,7.0676605504587116
2019102423,13.4,7.133101851851844
2019102500,14.8,7.627475247524756
2019102501,14.3,7.443236714975849
2019102502,13.9,7.302132701421793
2019102503,14.4,7.479368932038827
2019102504,13.8,7.267688679245286
2019102505,13.0,7.0034090909090905
2019102506,12.8,6.940315315315319
2019102507,12.4,6.817477876106187
2019102508,13.3,7.100230414746547
2019102509,14.8,7.627475247524756
2019102510,15.3,7.821065989847719
2019102511,16.0,8.109210526315788
2019102512,16.5,8.328378378378378
2019102513,17.2,8.655898876404489
2019102514,17.1,8.607541899441351
2019102515,16.6,8.373641304347835
2019102516,15.1,7.742462311557797
2019102517,13.0,7.0034090909090905
2019102518,12.1,6.728165938864635
2019102519,12.9,6.971719457013567
2019102520,11.5,6.556382978723404
2019102521,13.0,7.0034090909090905
2019102522,12.0,6.69891304347826
2019102523,13.0,7.0034090909090905
2019102600,14.1,7.372009569377998
2019102601,13.6,7.199766355140194
2019102602,13.9,7.302132701421793
2019102603,13.4,7.133101851851844
2019102604,12.8,6.940315315315319
2019102605,13.0,7.0034090909090905
2019102606,13.0,7.0034090909090905
2019102607,12.5,6.847777777777777
2019102608,13.2,7.0676605504587116
2019102609,14.3,7.443236714975849
2019102610,15.7,7.983160621761653
2019102611,17.4,8.75426136363635
2019102612,19.2,9.751582278481004
2019102613,20.1,10.0
2019102614,20.3,10.0
2019102615,18.5,9.337878787878788
2019102616,16.0,8.109210526315788
2019102617,14.8,7.627475247524756
2019102618,16.5,8.328378378378378
2019102619,13.7,7.2335680751173665
2019102620,15.1,7.742462311557797
2019102621,14.3,7.443236714975849
2019102622,15.4,7.860969387755092
2019102623,15.8,8.024739583333337
2019102700,16.1,8.15211640211641
2019102701,17.0,8.559722222222222
2019102702,16.9,8.512430939226508
2019102703,16.4,8.283602150537623
2019102704,14.7,7.589901477832507
2019102705,12.9,6.971719457013567
2019102706,10.8,6.366735537190086
2019102707,9.2,5.971899224806198
2019102708,9.0,5.925961538461538
2019102709,9.6,6.065944881889768
2019102710,10.0,6.162999999999999
2019102711,10.1,6.18775100401607
2019102712,10.2,6.212701612903222
2019102713,10.4,6.2632113821138145
2019102714,10.5,6.288775510204081
2019102715,10.4,6.2632113821138145
2019102716,9.6,6.065944881889768
2019102717,7.7,5.643772893772891
2019102718,5.8,5.276541095890413
2019102719,5.1,5.1530100334448194
2019102720,4.4,5.035130718954244
2019102721,4.6,5.068256578947372
2019102722,4.7,5.084983498349833
2019102723,3.8,4.938301282051284
2019102800,3.2,4.8451257861635195
2019102801,3.1,4.829937304075238
2019102802,2.6,4.755401234567905
2019102803,2.1,4.6831306990881485
2019102804,0.8,4.5051169590643285
2019102805,0.5,4.4659420289855065
2019102806,1.4,4.585565476190473
2019102807,0.0,4.402142857142857
2019102808,2.2,4.697408536585364
2019102809,3.7,4.92252396166134
2019102810,4.5,5.051639344262295
2019102811,5.5,5.222881355932203
2019102812,6.5,5.406140350877193
2019102813,7.3,5.562274368231049
2019102814,8.0,5.7064814814814815
2019102815,8.6,5.836174242424247
2019102816,7.1,5.52240143369176
2019102817,6.0,5.312931034482758
2019102818,5.0,5.135833333333333
2019102819,4.6,5.068256578947372
2019102820,5.1,5.1530100334448194
2019102821,5.1,5.1530100334448194
2019102822,5.0,5.135833333333333
2019102823,4.7,5.084983498349833
2019102900,4.8,5.101821192052982
2019102901,4.8,5.101821192052982
2019102902,4.7,5.084983498349833
2019102903,4.7,5.084983498349833
2019102904,4.7,5.084983498349833
2019102905,4.3,5.018729641693812
2019102906,3.9,4.9541800643086775
2019102907,3.7,4.92252396166134
2019102908,4.8,5.101821192052982
2019102909,5.9,5.294673539518896
2019102910,7.2,5.542266187050357
2019102911,9.3,5.99513618677043
2019102912,10.3,6.237854251012148
2019102913,11.0,6.419791666666666
2019102914,10.4,6.2632113821138145
2019102915,9.5,6.042156862745098
2019102916,8.3,5.770599250936332
2019102917,7.2,5.542266187050357
2019102918,7.0,5.502678571428571
2019102919,5.8,5.276541095890413
2019102920,4.9,5.118770764119597
2019102921,4.8,5.101821192052982
2019102922,4.4,5.035130718954244
2019102923,3.9,4.9541800643086775
2019103000,3.8,4.938301282051284
2019103001,3.2,4.8451257861635195
2019103002,2.4,4.726226993865027
2019103003,1.2,4.55843195266272
2019103004,1.5,4.599253731343283
2019103005,-1.0,4.279861111111111
2019103006,-1.0,4.279861111111111
2019103007,-2.1,4.15296495956873
2019103008,2.6,4.755401234567905
2019103009,6.2,5.349826388888887
2019103010,6.8,5.463652482269505
2019103011,7.3,5.562274368231049
2019103012,8.0,5.7064814814814815
2019103013,9.1,5.948841698841703
2019103014,8.3,5.770599250936332
2019103015,7.6,5.623175182481756
2019103016,6.5,5.406140350877193
2019103017,4.4,5.035130718954244
2019103018,3.3,4.860410094637225
2019103019,3.6,4.906847133757965
2019103020,3.6,4.906847133757965
2019103021,1.1,4.544985250737466
2019103022,0.7,4.491982507288628
2019103023,1.9,4.6548338368580024
2019103100,-1.5,4.221232876712328
2019103101,1.4,4.585565476190473
2019103102,0.0,4.402142857142857
2019103103,-0.2,4.3771306818181825
2019103104,-0.1,4.389601139601137
2019103105,-1.3,4.24449035812672
2019103106,-0.4,4.352401129943505
2019103107,-0.2,4.3771306818181825
2019103108,3.2,4.8451257861635195
2019103109,5.2,5.170302013422816
2019103110,7.3,5.562274368231049
2019103111,8.3,5.770599250936332
2019103112,9.2,5.971899224806198
2019103113,10.9,6.393153526970948
2019103114,10.7,6.340534979423865
2019103115,9.9,6.138446215139436
2019103116,7.8,5.664522058823532
2019103117,6.0,5.312931034482758
2019103118,5.3,5.1877104377104395
2019103119,3.8,4.938301282051284
2019103120,3.4,4.875791139240502
2019103121,3.4,4.875791139240502
2019103122,3.3,4.860410094637225
2019103123,2.8,4.784937888198759
2019110100,1.5,4.599253731343283
2019110101,2.4,4.726226993865027
2019110102,3.2,4.8451257861635195
2019110103,3.8,4.938301282051284
2019110104,4.5,5.051639344262295
2019110105,4.8,5.101821192052982
2019110106,4.3,5.018729641693812
2019110107,4.2,5.002435064935063
2019110108,4.8,5.101821192052982
2019110109,5.3,5.1877104377104395
2019110110,6.2,5.349826388888887
2019110111,6.8,5.463652482269505
2019110112,7.0,5.502678571428571
2019110113,7.1,5.52240143369176
2019110114,7.8,5.664522058823532
2019110115,8.3,5.770599250936332
2019110116,8.9,5.903256704980837
2019110117,9.2,5.971899224806198
2019110118,9.4,6.018554687499994
2019110119,9.9,6.138446215139436
2019110120,10.2,6.212701612903222
2019110121,10.5,6.288775510204081
2019110122,10.9,6.393153526970948
2019110123,11.2,6.473739495798315
2019110200,11.4,6.528601694915247
2019110201,12.3,6.787444933920708
2019110202,12.4,6.817477876106187
2019110203,12.6,6.878348214285721
2019110204,12.6,6.878348214285721
2019110205,12.8,6.940315315315319
2019110206,13.3,7.100230414746547
2019110207,13.9,7.302132701421793
2019110208,14.2,7.407451923076919
2019110209,14.1,7.372009569377998
2019110210,14.4,7.479368932038827
2019110211,15.0,7.703749999999999
2019110212,15.8,8.024739583333337
2019110213,15.2,7.781565656565651
2019110214,15.2,7.781565656565651
2019110215,14.7,7.589901477832507
2019110216,14.0,7.336904761904761
2019110217,13.7,7.2335680751173665
2019110218,13.6,7.199766355140194
2019110219,13.0,7.0034090909090905
2019110220,12.9,6.971719457013567
2019110221,12.7,6.909192825112104
2019110222,12.0,6.69891304347826
2019110223,11.5,6.556382978723404
2019110300,11.4,6.528601694915247
2019110301,11.3,6.501054852320678
2019110302,10.9,6.393153526970948
2019110303,11.0,6.419791666666666
2019110304,10.7,6.340534979423865
2019110305,10.2,6.212701612903222
2019110306,10.1,6.18775100401607
2019110307,10.8,6.366735537190086
2019110308,11.0,6.419791666666666
2019110309,11.8,6.641163793103451
2019110310,12.9,6.971719457013567
2019110311,13.8,7.267688679245286
2019110312,13.9,7.302132701421793
2019110313,14.5,7.515853658536585
2019110314,14.8,7.627475247524756
2019110315,14.4,7.479368932038827
2019110316,14.0,7.336904761904761
2019110317,13.6,7.199766355140194
2019110318,12.9,6.971719457013567
2019110319,12.2,6.757675438596487
2019110320,11.6,6.584401709401715
2019110321,11.5,6.556382978723404
2019110322,11.5,6.556382978723404
2019110323,11.0,6.419791666666666
2019110400,10.8,6.366735537190086
2019110401,10.3,6.237854251012148
2019110402,8.9,5.903256704980837
2019110403,9.7,6.089920948616598
2019110404,9.5,6.042156862745098
2019110405,9.7,6.089920948616598
2019110406,9.5,6.042156862745098
2019110407,9.6,6.065944881889768
2019110408,10.6,6.314549180327874
2019110409,11.1,6.446652719665278
2019110410,11.3,6.501054852320678
2019110411,11.2,6.473739495798315
2019110412,10.3,6.237854251012148
2019110413,10.9,6.393153526970948
2019110414,10.9,6.393153526970948
2019110415,12.4,6.817477876106187
2019110416,11.0,6.419791666666666
2019110417,10.3,6.237854251012148
2019110418,9.9,6.138446215139436
2019110419,9.2,5.971899224806198
2019110420,7.9,5.685424354243537
2019110421,8.6,5.836174242424247
2019110422,9.1,5.948841698841703
2019110423,9.2,5.971899224806198
2019110500,8.9,5.903256704980837
2019110501,8.5,5.814150943396226
2019110502,8.8,5.880725190839697
2019110503,8.6,5.836174242424247
2019110504,8.5,5.814150943396226
2019110505,8.6,5.836174242424247
2019110506,8.3,5.770599250936332
2019110507,8.3,5.770599250936332
2019110508,8.4,5.7922932330827015
2019110509,10.2,6.212701612903222
2019110510,10.4,6.2632113821138145
2019110511,12.2,6.757675438596487
2019110512,11.9,6.669913419913413
2019110513,11.9,6.669913419913413
2019110514,10.0,6.162999999999999
2019110515,9.8,6.114087301587304
2019110516,9.2,5.971899224806198
2019110517,8.7,5.858365019011404
2019110518,8.2,5.749067164179102
2019110519,8.3,5.770599250936332
2019110520,8.2,5.749067164179102
2019110521,8.1,5.7276951672862495
2019110522,7.6,5.623175182481756
2019110523,7.2,5.542266187050357
2019110600,7.9,5.685424354243537
2019110601,7.8,5.664522058823532
2019110602,7.7,5.643772893772891
2019110603,7.6,5.623175182481756
2019110604,8.1,5.7276951672862495
2019110605,7.9,5.685424354243537
2019110606,7.7,5.643772893772891
2019110607,7.9,5.685424354243537
2019110608,7.9,5.685424354243537
2019110609,7.9,5.685424354243537
2019110610,8.6,5.836174242424247
2019110611,8.9,5.903256704980837
2019110612,9.1,5.948841698841703
2019110613,9.4,6.018554687499994
2019110614,9.4,6.018554687499994
2019110615,9.5,6.042156862745098
2019110616,8.5,5.814150943396226
2019110617,7.8,5.664522058823532
2019110618,7.7,5.643772893772891
2019110619,7.5,5.602727272727273
2019110620,7.3,5.562274368231049
2019110621,7.5,5.602727272727273
2019110622,7.4,5.582427536231879
2019110623,7.3,5.562274368231049
2019110700,7.3,5.562274368231049
2019110701,6.9,5.483096085409247
2019110702,7.2,5.542266187050357
2019110703,7.3,5.562274368231049
2019110704,7.5,5.602727272727273
2019110705,7.7,5.643772893772891
2019110706,8.1,5.7276951672862495
2019110707,8.4,5.7922932330827015
2019110708,8.6,5.836174242424247
2019110709,9.0,5.925961538461538
2019110710,9.6,6.065944881889768
2019110711,9.7,6.089920948616598
2019110712,9.4,6.018554687499994
2019110713,9.6,6.065944881889768
2019110714,9.7,6.089920948616598
2019110715,9.6,6.065944881889768
2019110716,9.2,5.971899224806198
2019110717,8.8,5.880725190839697
2019110718,6.8,5.463652482269505
2019110719,6.3,5.368466898954706
2019110720,4.0,4.97016129032258
2019110721,4.8,5.101821192052982
2019110722,5.0,5.135833333333333
2019110723,4.9,5.118770764119597
2019110800,4.7,5.084983498349833
2019110801,4.6,5.068256578947372
2019110802,4.2,5.002435064935063
2019110803,4.6,5.068256578947372
2019110804,3.6,4.906847133757965
2019110805,3.8,4.938301282051284
2019110806,3.3,4.860410094637225
2019110807,3.1,4.829937304075238
2019110808,4.2,5.002435064935063
2019110809,5.3,5.1877104377104395
2019110810,6.9,5.483096085409247
2019110811,7.8,5.664522058823532
2019110812,9.2,5.971899224806198
2019110813,9.5,6.042156862745098
2019110814,9.9,6.138446215139436
2019110815,9.3,5.99513618677043
2019110816,7.7,5.643772893772891
2019110817,5.7,5.258532423208188
2019110818,4.9,5.118770764119597
2019110819,4.7,5.084983498349833
2019110820,3.7,4.92252396166134
2019110821,3.4,4.875791139240502
2019110822,3.5,4.891269841269841
2019110823,3.3,4.860410094637225
2019110900,2.5,4.740769230769231
2019110901,3.5,4.891269841269841
2019110902,3.3,4.860410094637225
2019110903,3.6,4.906847133757965
2019110904,3.0,4.81484375
2019110905,3.1,4.829937304075238
2019110906,3.4,4.875791139240502
2019110907,4.1,4.98624595469256
2019110908,4.4,5.035130718954244
2019110909,5.3,5.1877104377104395
2019110910,6.5,5.406140350877193
2019110911,7.3,5.562274368231049
2019110912,7.6,5.623175182481756
2019110913,6.7,5.444346289752648
2019110914,7.5,5.602727272727273
2019110915,8.2,5.749067164179102
2019110916,6.7,5.444346289752648
2019110917,4.2,5.002435064935063
2019110918,2.8,4.784937888198759
2019110919,4.1,4.98624595469256
2019110920,4.1,4.98624595469256
2019110921,3.1,4.829937304075238
2019110922,2.5,4.740769230769231
2019110923,2.2,4.697408536585364
2019111000,1.9,4.6548338368580024
2019111001,1.8,4.640813253012049
2019111002,1.1,4.544985250737466
2019111003,1.5,4.599253731343283
2019111004,1.2,4.55843195266272
2019111005,-0.9,4.291782729805016
2019111006,-1.0,4.279861111111111
2019111007,-0.6,4.3279494382022445
2019111008,-0.1,4.389601139601137
2019111009,1.8,4.640813253012049
2019111010,3.9,4.9541800643086775
2019111011,5.7,5.258532423208188
2019111012,6.3,5.368466898954706
2019111013,6.9,5.483096085409247
2019111014,7.4,5.582427536231879
2019111015,6.7,5.444346289752648
2019111016,3.5,4.891269841269841
2019111017,2.9,4.799844236760121
2019111018,2.7,4.770123839009286
2019111019,2.8,4.784937888198759
2019111020,2.6,4.755401234567905
2019111021,2.3,4.7117737003058116
2019111022,2.4,4.726226993865027
2019111023,2.6,4.755401234567905
2019111100,3.0,4.81484375
2019111101,3.5,4.891269841269841
2019111102,3.4,4.875791139240502
2019111103,3.2,4.8451257861635195
2019111104,3.1,4.829937304075238
2019111105,3.4,4.875791139240502
2019111106,3.3,4.860410094637225
2019111107,3.3,4.860410094637225
2019111108,3.6,4.906847133757965
2019111109,4.3,5.018729641693812
2019111110,5.3,5.1877104377104395
2019111111,6.4,5.387237762237757
2019111112,6.5,5.406140350877193
2019111113,6.7,5.444346289752648
2019111114,6.2,5.349826388888887
2019111115,5.9,5.294673539518896
2019111116,5.6,5.240646258503405
2019111117,4.9,5.118770764119597
2019111118,4.6,5.068256578947372
2019111119,4.8,5.101821192052982
2019111120,5.2,5.170302013422816
2019111121,5.2,5.170302013422816
2019111122,5.1,5.1530100334448194
2019111123,4.0,4.97016129032258
2019111200,4.7,5.084983498349833
2019111201,4.7,5.084983498349833
2019111202,4.1,4.98624595469256
2019111203,4.0,4.97016129032258
2019111204,4.8,5.101821192052982
2019111205,4.9,5.118770764119597
2019111206,3.9,4.9541800643086775
2019111207,5.1,5.1530100334448194
2019111208,5.5,5.222881355932203
2019111209,6.6,5.4251760563380325
2019111210,6.7,5.444346289752648
2019111211,6.7,5.444346289752648
2019111212,6.9,5.483096085409247
2019111213,7.5,5.602727272727273
2019111214,4.8,5.101821192052982
2019111215,5.2,5.170302013422816
2019111216,4.4,5.035130718954244
2019111217,2.3,4.7117737003058116
2019111218,2.0,4.668939393939394
2019111219,2.5,4.740769230769231
2019111220,2.5,4.740769230769231
2019111221,2.5,4.740769230769231
2019111222,1.5,4.599253731343283
2019111223,1.8,4.640813253012049
2019111300,1.8,4.640813253012049
2019111301,2.2,4.697408536585364
2019111302,1.7,4.626876876876875
2019111303,1.9,4.6548338368580024
2019111304,2.3,4.7117737003058116
2019111305,2.5,4.740769230769231
2019111306,2.9,4.799844236760121
2019111307,3.8,4.938301282051284
2019111308,4.5,5.051639344262295
2019111309,5.1,5.1530100334448194
2019111310,6.1,5.331314878892737
2019111311,7.0,5.502678571428571
2019111312,7.3,5.562274368231049
2019111313,7.0,5.502678571428571
2019111314,7.4,5.582427536231879
2019111315,7.2,5.542266187050357
2019111316,7.1,5.52240143369176
2019111317,6.4,5.387237762237757
2019111318,5.5,5.222881355932203
2019111319,6.0,5.312931034482758
2019111320,4.8,5.101821192052982
2019111321,5.4,5.205236486486482
2019111322,5.6,5.240646258503405
2019111323,5.4,5.205236486486482
2019111400,5.9,5.294673539518896
2019111401,5.5,5.222881355932203
2019111402,5.7,5.258532423208188
2019111403,5.6,5.240646258503405
2019111404,5.2,5.170302013422816
2019111405,4.8,5.101821192052982
2019111406,5.3,5.1877104377104395
2019111407,5.2,5.170302013422816
2019111408,5.9,5.294673539518896
2019111409,6.1,5.331314878892737
2019111410,6.6,5.4251760563380325
2019111411,7.0,5.502678571428571
2019111412,7.8,5.664522058823532
2019111413,8.6,5.836174242424247
2019111414,8.7,5.858365019011404
2019111415,8.4,5.7922932330827015
2019111416,7.9,5.685424354243537
2019111417,6.6,5.4251760563380325
2019111418,6.1,5.331314878892737
2019111419,5.3,5.1877104377104395
2019111420,4.1,4.98624595469256
2019111421,2.1,4.6831306990881485
2019111422,1.3,4.571958456973295
2019111423,0.6,4.478924418604654
2019111500,2.5,4.740769230769231
2019111501,1.6,4.613023952095811
2019111502,1.4,4.585565476190473
2019111503,2.1,4.6831306990881485
2019111504,2.9,4.799844236760121
2019111505,3.5,4.891269841269841
2019111506,2.2,4.697408536585364
2019111507,2.0,4.668939393939394
2019111508,2.1,4.6831306990881485
2019111509,3.1,4.829937304075238
2019111510,4.2,5.002435064935063
2019111511,5.0,5.135833333333333
2019111512,5.8,5.276541095890413
2019111513,6.7,5.444346289752648
2019111514,6.9,5.483096085409247
2019111515,7.0,5.502678571428571
2019111516,6.2,5.349826388888887
2019111517,5.3,5.1877104377104395
2019111518,4.9,5.118770764119597
2019111519,4.7,5.084983498349833
2019111520,4.6,5.068256578947372
2019111521,4.5,5.051639344262295
2019111522,4.5,5.051639344262295
2019111523,4.4,5.035130718954244
2019111600,3.6,4.906847133757965
2019111601,3.4,4.875791139240502
2019111602,3.0,4.81484375
2019111603,2.2,4.697408536585364
2019111604,1.4,4.585565476190473
2019111605,2.0,4.668939393939394
2019111606,-0.1,4.389601139601137
2019111607,1.6,4.613023952095811
2019111608,1.9,4.6548338368580024
2019111609,4.6,5.068256578947372
2019111610,5.8,5.276541095890413
2019111611,5.2,5.170302013422816
2019111612,6.2,5.349826388888887
2019111613,7.5,5.602727272727273
2019111614,7.9,5.685424354243537
2019111615,7.6,5.623175182481756
2019111616,5.8,5.276541095890413
2019111617,5.4,5.205236486486482
